"year","site","collector","species","sex","size","weight","comment"
2008,"Shediac",27,"Dyspanopeus sayi","M",14,NA,""
2008,"Shediac",27,"Dyspanopeus sayi","M",14,NA,""
2008,"Shediac",27,"Dyspanopeus sayi","M",10,NA,""
2008,"Shediac",27,"Dyspanopeus sayi","M",9,NA,""
2008,"Shediac",27,"Dyspanopeus sayi","M",8,NA,""
2008,"Shediac",27,"Dyspanopeus sayi","M",13,NA,""
2008,"Shediac",27,"Dyspanopeus sayi","M",13,NA,""
2008,"Shediac",27,"Dyspanopeus sayi","M",9,NA,""
2008,"Shediac",27,"Dyspanopeus sayi","M",10,NA,""
2008,"Shediac",27,"Dyspanopeus sayi","M",9,NA,""
2008,"Shediac",27,"Dyspanopeus sayi","M",8,NA,""
2008,"Shediac",27,"Dyspanopeus sayi","M",10,NA,""
2008,"Shediac",27,"Dyspanopeus sayi","M",7,NA,""
2008,"Shediac",27,"Dyspanopeus sayi","M",6,NA,""
2008,"Shediac",27,"Dyspanopeus sayi","M",8,NA,""
2008,"Shediac",27,"Dyspanopeus sayi","M",7,NA,""
2008,"Shediac",27,"Dyspanopeus sayi","F",17,NA,""
2008,"Shediac",27,"Dyspanopeus sayi","F",12,NA,""
2008,"Shediac",27,"Dyspanopeus sayi","F",12,NA,""
2008,"Shediac",27,"Dyspanopeus sayi","F",13,NA,""
2008,"Shediac",27,"Dyspanopeus sayi","F",14,NA,""
2008,"Shediac",27,"Dyspanopeus sayi","F",13,NA,""
2008,"Shediac",27,"Dyspanopeus sayi","F",12,NA,""
2008,"Shediac",27,"Dyspanopeus sayi","F",12,NA,""
2008,"Shediac",27,"Dyspanopeus sayi","F",13,NA,""
2008,"Shediac",27,"Dyspanopeus sayi","F",10,NA,""
2008,"Shediac",27,"Dyspanopeus sayi","F",11,NA,""
2008,"Shediac",27,"Dyspanopeus sayi","F",10,NA,""
2008,"Shediac",27,"Dyspanopeus sayi","F",9,NA,""
2008,"Shediac",27,"Dyspanopeus sayi","F",9,NA,""
2008,"Shediac",27,"Dyspanopeus sayi","F",10,NA,""
2008,"Shediac",27,"Dyspanopeus sayi","F",7,NA,""
2008,"Shediac",27,"Dyspanopeus sayi","F",10,NA,""
2008,"Shediac",27,"Dyspanopeus sayi","M",12,NA,"Screen"
2008,"Shediac",27,"Tautogolabrus adspersus","",110,18.6,""
2008,"Shediac",27,"Tautogolabrus adspersus","",130,26.3,""
2008,"Shediac",27,"Tautogolabrus adspersus","",100,14.6,""
2008,"Shediac",27,"Tautogolabrus adspersus","",100,14.7,""
2008,"Shediac",27,"Tautogolabrus adspersus","",110,15.3,""
2008,"Shediac",27,"Tautogolabrus adspersus","",100,13.7,""
2008,"Shediac",27,"Tautogolabrus adspersus","",100,13.5,""
2008,"Shediac",27,"Tautogolabrus adspersus","",90,9.9,""
2008,"Shediac",27,"Tautogolabrus adspersus","",100,13.9,""
2008,"Shediac",27,"Tautogolabrus adspersus","",100,11.4,""
2008,"Shediac",27,"Tautogolabrus adspersus","",100,14.1,""
2008,"Shediac",27,"Tautogolabrus adspersus","",120,22.7,""
2008,"Shediac",27,"Tautogolabrus adspersus","",100,13.8,""
2008,"Shediac",27,"Tautogolabrus adspersus","",90,12.2,""
2008,"Shediac",27,"Tautogolabrus adspersus","",100,11.2,""
2008,"Shediac",27,"Tautogolabrus adspersus","",80,6.4,""
2008,"Shediac",27,"Tautogolabrus adspersus","",80,7,""
2008,"Shediac",27,"Tautogolabrus adspersus","",90,8.5,""
2008,"Shediac",27,"Tautogolabrus adspersus","",90,7.4,""
2008,"Shediac",27,"Tautogolabrus adspersus","",80,5.1,""
2008,"Shediac",27,"Tautogolabrus adspersus","",90,10,""
2008,"Shediac",27,"Tautogolabrus adspersus","",90,7.9,""
2008,"Shediac",27,"Tautogolabrus adspersus","",90,9,""
2008,"Shediac",27,"Tautogolabrus adspersus","",90,10.5,""
2008,"Shediac",27,"Tautogolabrus adspersus","",70,4.8,""
2008,"Shediac",27,"Tautogolabrus adspersus","",80,7.4,""
2008,"Shediac",27,"Tautogolabrus adspersus","",70,4.8,""
2008,"Shediac",27,"Tautogolabrus adspersus","",70,4.6,""
2008,"Shediac",27,"Tautogolabrus adspersus","",70,4.3,""
2008,"Shediac",27,"Tautogolabrus adspersus","",70,5,""
2008,"Shediac",27,"Pholis gunnellus","",130,8.5,""
2008,"Shediac",27,"Pholis gunnellus","",120,5.3,""
2008,"Shediac",27,"Pholis gunnellus","",130,5.7,""
2008,"Shediac",27,"Pholis gunnellus","",120,4.9,""
2008,"Shediac",27,"Tautogolabrus adspersus","",70,3.3,""
2008,"Shediac",27,"Tautogolabrus adspersus","",70,3.8,""
2008,"Shediac",27,"Tautogolabrus adspersus","",100,12.3,""
2008,"Shediac",27,"Tautogolabrus adspersus","",60,3.9,""
2008,"Shediac",27,"Tautogolabrus adspersus","",80,7.1,""
2008,"Shediac",27,"Tautogolabrus adspersus","",80,7.8,""
2008,"Shediac",27,"Tautogolabrus adspersus","",80,6.7,""
2008,"Shediac",27,"Tautogolabrus adspersus","",70,3.9,""
2008,"Shediac",27,"Tautogolabrus adspersus","",80,7.8,""
2008,"Shediac",27,"Tautogolabrus adspersus","",90,10.4,""
2008,"Shediac",27,"Tautogolabrus adspersus","",90,8.5,""
2008,"Shediac",27,"Tautogolabrus adspersus","",90,9.5,""
2008,"Shediac",27,"Tautogolabrus adspersus","",80,5.7,""
2008,"Shediac",27,"Tautogolabrus adspersus","",70,3.6,""
2008,"Shediac",27,"Tautogolabrus adspersus","",70,4.3,""
2008,"Shediac",27,"Tautogolabrus adspersus","",80,6.5,""
2008,"Shediac",27,"Tautogolabrus adspersus","",70,5.6,""
2008,"Shediac",27,"Tautogolabrus adspersus","",60,2.6,""
2008,"Shediac",27,"Tautogolabrus adspersus","",70,4.3,""
2008,"Shediac",27,"Tautogolabrus adspersus","",80,5.3,""
2008,"Shediac",27,"Tautogolabrus adspersus","",70,3.8,""
2008,"Shediac",27,"Tautogolabrus adspersus","",60,3,""
2008,"Shediac",27,"Tautogolabrus adspersus","",70,4,""
2008,"Shediac",27,"Tautogolabrus adspersus","",60,2.8,""
2008,"Shediac",27,"Tautogolabrus adspersus","",70,3.7,""
2008,"Shediac",27,"Tautogolabrus adspersus","",70,4.7,""
2008,"Shediac",27,"Tautogolabrus adspersus","",60,2.3,""
2008,"Shediac",27,"Tautogolabrus adspersus","",50,1.8,""
2008,"Shediac",27,"Tautogolabrus adspersus","",60,2.6,""
2008,"Shediac",27,"Tautogolabrus adspersus","",60,2.9,""
2008,"Shediac",27,"Tautogolabrus adspersus","",70,4,""
2008,"Shediac",27,"Tautogolabrus adspersus","",70,3.8,""
2008,"Shediac",27,"Tautogolabrus adspersus","",70,4.3,""
2008,"Neguac",28,"Tautogolabrus adspersus","",100,14.7,""
2008,"Neguac",28,"Tautogolabrus adspersus","",80,5.1,""
2008,"Neguac",28,"Tautogolabrus adspersus","",80,7.5,""
2008,"Neguac",28,"Tautogolabrus adspersus","",80,5.9,""
2008,"Neguac",28,"Tautogolabrus adspersus","",80,6.3,""
2008,"Neguac",28,"Tautogolabrus adspersus","",100,15.7,""
2008,"Neguac",28,"Tautogolabrus adspersus","",110,20.8,""
2008,"Neguac",28,"Tautogolabrus adspersus","",70,5,""
2008,"Neguac",28,"Tautogolabrus adspersus","",80,7.1,""
2008,"Neguac",28,"Tautogolabrus adspersus","",100,13,""
2008,"Neguac",28,"Tautogolabrus adspersus","",80,6.5,""
2008,"Neguac",28,"Tautogolabrus adspersus","",70,4.4,""
2008,"Neguac",28,"Tautogolabrus adspersus","",70,3.1,""
2008,"Neguac",28,"Tautogolabrus adspersus","",60,2.8,""
2008,"Neguac",28,"Tautogolabrus adspersus","",90,7.7,""
2008,"Neguac",28,"Tautogolabrus adspersus","",140,40,""
2008,"Neguac",28,"Tautogolabrus adspersus","",120,28.2,""
2008,"Neguac",28,"Tautogolabrus adspersus","",130,27.4,""
2008,"Neguac",28,"Tautogolabrus adspersus","",150,43.9,""
2008,"Neguac",28,"Tautogolabrus adspersus","",130,32.5,""
2008,"Neguac",28,"Tautogolabrus adspersus","",110,16.8,""
2008,"Neguac",28,"Tautogolabrus adspersus","",100,15,""
2008,"Neguac",28,"Tautogolabrus adspersus","",110,19.2,""
2008,"Neguac",28,"Tautogolabrus adspersus","",100,12.6,""
2008,"Neguac",28,"Tautogolabrus adspersus","",90,10.7,""
2008,"Neguac",28,"Tautogolabrus adspersus","",100,12.1,""
2008,"Neguac",28,"Tautogolabrus adspersus","",80,5.3,""
2008,"Neguac",28,"Tautogolabrus adspersus","",90,10.1,""
2008,"Neguac",28,"Tautogolabrus adspersus","",60,2.5,""
2008,"Neguac",28,"Tautogolabrus adspersus","",50,1.9,""
2008,"Neguac",28,"Ulvaria subbifurcata","",100,9.5,""
2008,"Neguac",28,"Ulvaria subbifurcata","",140,21.1,""
2008,"Neguac",28,"Ulvaria subbifurcata","",60,1.3,""
2008,"Neguac",28,"Tautogolabrus adspersus","",60,2.4,""
2008,"Neguac",28,"Tautogolabrus adspersus","",70,4,""
2008,"Neguac",28,"Tautogolabrus adspersus","",80,6.5,""
2008,"Neguac",28,"Tautogolabrus adspersus","",90,8.9,""
2008,"Neguac",28,"Tautogolabrus adspersus","",60,3.2,""
2008,"Neguac",28,"Tautogolabrus adspersus","",100,16.4,""
2008,"Neguac",28,"Tautogolabrus adspersus","",90,11.3,""
2008,"Neguac",28,"Tautogolabrus adspersus","",100,14.6,""
2008,"Neguac",28,"Tautogolabrus adspersus","",100,13.9,""
2008,"Neguac",28,"Tautogolabrus adspersus","",80,6.7,""
2008,"Neguac",28,"Tautogolabrus adspersus","",90,10.3,""
2008,"Neguac",28,"Tautogolabrus adspersus","",90,9.4,""
2008,"Neguac",28,"Tautogolabrus adspersus","",70,5.4,""
2008,"Neguac",28,"Tautogolabrus adspersus","",80,6.6,""
2008,"Neguac",28,"Tautogolabrus adspersus","",70,4.6,""
2008,"Shediac",29,"Dyspanopeus sayi","M",18,NA,""
2008,"Neguac",28,"Tautogolabrus adspersus","",70,4.7,""
2008,"Neguac",28,"Tautogolabrus adspersus","",80,6.7,""
2008,"Shediac",29,"Dyspanopeus sayi","M",18,NA,""
2008,"Neguac",28,"Tautogolabrus adspersus","",70,5.2,""
2008,"Neguac",28,"Tautogolabrus adspersus","",90,8.1,""
2008,"Shediac",29,"Dyspanopeus sayi","F",16,NA,""
2008,"Shediac",29,"Dyspanopeus sayi","M",16,NA,""
2008,"Shediac",29,"Dyspanopeus sayi","F",16,NA,""
2008,"Neguac",28,"Tautogolabrus adspersus","",80,6.4,""
2008,"Shediac",29,"Dyspanopeus sayi","F",14,NA,""
2008,"Shediac",29,"Dyspanopeus sayi","F",12,NA,""
2008,"Neguac",28,"Tautogolabrus adspersus","",80,6.1,""
2008,"Shediac",29,"Dyspanopeus sayi","F",13,NA,""
2008,"Neguac",28,"Tautogolabrus adspersus","",60,2.7,""
2008,"Shediac",29,"Dyspanopeus sayi","F",14,NA,""
2008,"Neguac",28,"Tautogolabrus adspersus","",70,4.1,""
2008,"Shediac",29,"Dyspanopeus sayi","F",13,NA,""
2008,"Neguac",28,"Tautogolabrus adspersus","",100,11.8,""
2008,"Shediac",29,"Dyspanopeus sayi","F",15,NA,""
2008,"Neguac",28,"Tautogolabrus adspersus","",50,1.1,""
2008,"Shediac",29,"Dyspanopeus sayi","M",13,NA,""
2008,"Neguac",28,"Tautogolabrus adspersus","",60,2.8,""
2008,"Shediac",29,"Dyspanopeus sayi","M",10,NA,""
2008,"Neguac",28,"Tautogolabrus adspersus","",40,0.5,""
2008,"Shediac",29,"Dyspanopeus sayi","F",10,NA,""
2008,"Neguac",28,"Tautogolabrus adspersus","",50,1.6,""
2008,"Shediac",29,"Dyspanopeus sayi","F",11,NA,""
2008,"Shediac",29,"Dyspanopeus sayi","M",9,NA,""
2008,"Shediac",29,"Dyspanopeus sayi","M",10,NA,""
2008,"Shediac",29,"Dyspanopeus sayi","F",9,NA,""
2008,"Shediac",29,"Dyspanopeus sayi","M",10,NA,""
2008,"Neguac",28,"Cancer irroratus","F",24,NA,""
2008,"Shediac",29,"Dyspanopeus sayi","M",10,NA,""
2008,"Shediac",29,"Dyspanopeus sayi","F",10,NA,""
2008,"Neguac",28,"Cancer irroratus","M",21,NA,""
2008,"Shediac",29,"Dyspanopeus sayi","F",9,NA,""
2008,"Neguac",28,"Cancer irroratus","F",20,NA,""
2008,"Shediac",29,"Dyspanopeus sayi","M",10,NA,""
2008,"Neguac",28,"Cancer irroratus","F",18,NA,""
2008,"Shediac",29,"Dyspanopeus sayi","M",9,NA,""
2008,"Shediac",29,"Dyspanopeus sayi","M",9,NA,""
2008,"Neguac",28,"Cancer irroratus","M",17,NA,""
2008,"Neguac",28,"Cancer irroratus","F",17,NA,""
2008,"Shediac",29,"Dyspanopeus sayi","F",9,NA,""
2008,"Neguac",28,"Cancer irroratus","M",16,NA,""
2008,"Shediac",29,"Dyspanopeus sayi","M",7,NA,""
2008,"Shediac",29,"Dyspanopeus sayi","F",8,NA,""
2008,"Neguac",28,"Cancer irroratus","F",15,NA,""
2008,"Shediac",29,"Dyspanopeus sayi","F",8,NA,""
2008,"Neguac",28,"Cancer irroratus","F",15,NA,""
2008,"Neguac",28,"Cancer irroratus","F",14,NA,""
2008,"Shediac",29,"Dyspanopeus sayi","F",8,NA,""
2008,"Neguac",28,"Cancer irroratus","F",13,NA,""
2008,"Neguac",28,"Cancer irroratus","M",14,NA,""
2008,"Neguac",28,"Cancer irroratus","M",12,NA,""
2008,"Neguac",28,"Cancer irroratus","M",14,NA,""
2008,"Shediac",29,"Dyspanopeus sayi","M",9,NA,""
2008,"Neguac",28,"Cancer irroratus","F",13,NA,""
2008,"Shediac",29,"Dyspanopeus sayi","M",8,NA,""
2008,"Shediac",29,"Dyspanopeus sayi","F",8,NA,""
2008,"Neguac",28,"Cancer irroratus","M",10,NA,""
2008,"Shediac",29,"Dyspanopeus sayi","M",8,NA,""
2008,"Neguac",28,"Cancer irroratus","M",11,NA,""
2008,"Neguac",28,"Cancer irroratus","F",9,NA,""
2008,"Neguac",28,"Cancer irroratus","F",8,NA,""
2008,"Shediac",29,"Dyspanopeus sayi","M",6,NA,""
2008,"Shediac",29,"Dyspanopeus sayi","M",5,NA,""
2008,"Shediac",29,"Dyspanopeus sayi","F",4,NA,""
2008,"Neguac",28,"Cancer irroratus","F",9,NA,""
2008,"Shediac",29,"Dyspanopeus sayi","M",3,NA,""
2008,"Shediac",29,"Dyspanopeus sayi","F",3,NA,""
2008,"Neguac",28,"Cancer irroratus","M",9,NA,""
2008,"Shediac",29,"Dyspanopeus sayi","M",3,NA,""
2008,"Neguac",28,"Cancer irroratus","M",6,NA,""
2008,"Shediac",29,"Dyspanopeus sayi","M",2,NA,""
2008,"Shediac",29,"Dyspanopeus sayi","F",4,NA,""
2008,"Neguac",28,"Cancer irroratus","M",5,NA,""
2008,"Shediac",29,"Dyspanopeus sayi","F",8,NA,"screen 2x2"
2008,"Shediac",29,"Dyspanopeus sayi","F",7,NA,"screen 2x2"
2008,"Shediac",29,"Dyspanopeus sayi","M",3,NA,"screen 2x2"
2008,"Shediac",29,"Dyspanopeus sayi","M",4,NA,"screen 2x2"
2008,"Shediac",29,"Dyspanopeus sayi","M",3,NA,"screen 2x2"
2008,"Shediac",29,"Dyspanopeus sayi","F",3,NA,"screen 2x2"
2008,"Shediac",29,"Tautogolabrus adspersus","",80,5.1,""
2008,"Neguac",22,"Tautogolabrus adspersus","",120,21.6,""
2008,"Neguac",22,"Tautogolabrus adspersus","",80,7.7,""
2008,"Neguac",22,"Tautogolabrus adspersus","",100,14.2,""
2008,"Neguac",22,"Tautogolabrus adspersus","",100,11.8,""
2008,"Neguac",22,"Tautogolabrus adspersus","",80,7.3,""
2008,"Neguac",22,"Tautogolabrus adspersus","",80,5.2,""
2008,"Neguac",22,"Tautogolabrus adspersus","",50,1.7,"Stomach damaged"
2008,"Neguac",22,"Tautogolabrus adspersus","",60,2.5,""
2008,"Neguac",22,"Tautogolabrus adspersus","",70,4.8,""
2008,"Neguac",22,"Tautogolabrus adspersus","",60,3,""
2008,"Neguac",22,"Tautogolabrus adspersus","",70,3.9,""
2008,"Neguac",22,"Tautogolabrus adspersus","",60,2.4,""
2008,"Neguac",22,"Tautogolabrus adspersus","",70,2.9,""
2008,"Neguac",22,"Tautogolabrus adspersus","",60,2.4,""
2008,"Neguac",22,"Tautogolabrus adspersus","",50,1.7,""
2008,"Neguac",22,"Tautogolabrus adspersus","",60,1.8,""
2008,"Neguac",22,"Tautogolabrus adspersus","",60,2.2,""
2008,"Neguac",22,"Tautogolabrus adspersus","",60,1.7,""
2008,"Neguac",22,"Ulvaria subbifurcata","",120,11.7,""
2008,"Neguac",22,"Tautogolabrus adspersus","",50,0.8,"In Formaldehyde"
2008,"Neguac",22,"Tautogolabrus adspersus","",40,0.6,"In Formaldehyde"
2008,"Neguac",22,"Tautogolabrus adspersus","",40,0.6,"In Formaldehyde"
2008,"Neguac",22,"Tautogolabrus adspersus","",110,20.9,""
2008,"Neguac",22,"Tautogolabrus adspersus","",100,12.2,""
2008,"Neguac",22,"Tautogolabrus adspersus","",70,3.3,""
2008,"Neguac",22,"Tautogolabrus adspersus","",60,2.3,""
2008,"Neguac",22,"Tautogolabrus adspersus","",70,3.7,""
2008,"Neguac",22,"Tautogolabrus adspersus","",60,2.4,""
2008,"Neguac",22,"Tautogolabrus adspersus","",50,1.4,""
2008,"Neguac",22,"Tautogolabrus adspersus","",50,1.2,""
2008,"Neguac",22,"Tautogolabrus adspersus","",50,0.8,""
2008,"Neguac",22,"Hyas coarctatus","F",16,NA,""
2008,"Neguac",22,"Hyas coarctatus","M",16,NA,""
2008,"Neguac",22,"Cancer irroratus","F",29,NA,""
2008,"Neguac",22,"Cancer irroratus","M",22,NA,""
2008,"Neguac",22,"Cancer irroratus","M",24,NA,""
2008,"Neguac",22,"Cancer irroratus","F",23,NA,""
2008,"Neguac",22,"Cancer irroratus","F",14,NA,""
2008,"Neguac",22,"Cancer irroratus","M",18,NA,""
2008,"Neguac",22,"Cancer irroratus","M",20,NA,""
2008,"Neguac",22,"Cancer irroratus","F",17,NA,""
2008,"Neguac",22,"Cancer irroratus","M",16,NA,""
2008,"Neguac",22,"Cancer irroratus","F",15,NA,""
2008,"Neguac",22,"Cancer irroratus","M",13,NA,""
2008,"Neguac",22,"Cancer irroratus","M",11,NA,""
2008,"Neguac",22,"Cancer irroratus","M",15,NA,""
2008,"Neguac",22,"Cancer irroratus","M",10,NA,""
2008,"Neguac",22,"Cancer irroratus","M",8,NA,""
2008,"Neguac",22,"Cancer irroratus","M",12,NA,""
2008,"Neguac",22,"Cancer irroratus","M",9,NA,""
2008,"Neguac",22,"Cancer irroratus","F",13,NA,""
2008,"Neguac",22,"Cancer irroratus","F",15,NA,""
2008,"Neguac",22,"Cancer irroratus","F",11,NA,""
2008,"Neguac",22,"Cancer irroratus","F",8,NA,""
2008,"Neguac",22,"Cancer irroratus","F",10,NA,""
2008,"Neguac",22,"Cancer irroratus","F",10,NA,""
2008,"Neguac",22,"Cancer irroratus","F",9,NA,""
2008,"Neguac",22,"Cancer irroratus","F",9,NA,""
2008,"Neguac",22,"Cancer irroratus","F",8,NA,""
2008,"Neguac",22,"Cancer irroratus","",8,NA,""
2008,"Neguac",22,"Cancer irroratus","",8,NA,""
2008,"Neguac",22,"Cancer irroratus","M",10,NA,"Screen 2x2"
2008,"Neguac",22,"Cancer irroratus","M",9,NA,"Screen 2x2"
2008,"Neguac",22,"Cancer irroratus","",6,NA,"Screen 2x2"
2008,"Shediac",29,"Tautogolabrus adspersus","",90,8.1,""
2008,"Shediac",29,"Tautogolabrus adspersus","",80,4.8,""
2008,"Shediac",29,"Tautogolabrus adspersus","",80,5.1,""
2008,"Shediac",29,"Tautogolabrus adspersus","",70,4.2,""
2008,"Shediac",29,"Tautogolabrus adspersus","",70,3.9,""
2008,"Shediac",29,"Tautogolabrus adspersus","",80,4.9,""
2008,"Shediac",29,"Tautogolabrus adspersus","",130,33.1,""
2008,"Shediac",29,"Tautogolabrus adspersus","",120,18.9,""
2008,"Shediac",29,"Tautogolabrus adspersus","",100,13.7,""
2008,"Shediac",29,"Tautogolabrus adspersus","",100,13.1,""
2008,"Shediac",29,"Tautogolabrus adspersus","",90,10.7,""
2008,"Shediac",29,"Tautogolabrus adspersus","",90,9.9,""
2008,"Shediac",29,"Tautogolabrus adspersus","",100,15.2,""
2008,"Shediac",29,"Tautogolabrus adspersus","",90,10.2,""
2008,"Shediac",29,"Tautogolabrus adspersus","",90,8,""
2008,"Shediac",29,"Tautogolabrus adspersus","",90,7.9,""
2008,"Shediac",29,"Tautogolabrus adspersus","",80,5.5,""
2008,"Shediac",29,"Tautogolabrus adspersus","",80,7,""
2008,"Shediac",29,"Tautogolabrus adspersus","",90,9.2,""
2008,"Shediac",29,"Tautogolabrus adspersus","",90,7.9,""
2008,"Shediac",29,"Tautogolabrus adspersus","",80,7,""
2008,"Shediac",29,"Tautogolabrus adspersus","",90,7.7,""
2008,"Shediac",29,"Tautogolabrus adspersus","",70,5.1,""
2008,"Shediac",29,"Tautogolabrus adspersus","",70,4.9,""
2008,"Shediac",29,"Tautogolabrus adspersus","",80,5.2,""
2008,"Shediac",29,"Tautogolabrus adspersus","",80,4.6,""
2008,"Shediac",29,"Tautogolabrus adspersus","",70,4.4,""
2008,"Shediac",29,"Tautogolabrus adspersus","",60,3.3,""
2008,"Shediac",29,"Tautogolabrus adspersus","",70,4.2,""
2008,"Shediac",29,"Pholis gunnellus","",120,6,""
2008,"Shediac",29,"Pholis gunnellus","",120,5,""
2008,"Shediac",29,"Tautogolabrus adspersus","",60,2.9,""
2008,"Shediac",29,"Tautogolabrus adspersus","",60,3.5,""
2008,"Shediac",29,"Tautogolabrus adspersus","",70,3.7,""
2008,"Shediac",29,"Tautogolabrus adspersus","",80,6.1,""
2008,"Shediac",29,"Tautogolabrus adspersus","",60,2.8,""
2008,"Shediac",29,"Tautogolabrus adspersus","",70,3.5,""
2008,"Shediac",29,"Tautogolabrus adspersus","",70,3.4,""
2008,"Shediac",29,"Tautogolabrus adspersus","",60,3,""
2008,"Shediac",29,"Tautogolabrus adspersus","",60,2.8,""
2008,"Shediac",29,"Tautogolabrus adspersus","",60,3.7,""
2008,"Shediac",29,"Tautogolabrus adspersus","",70,4.3,""
2008,"Shediac",29,"Tautogolabrus adspersus","",80,6.4,""
2008,"Shediac",29,"Tautogolabrus adspersus","",50,1.8,""
2008,"Shediac",16,"Dyspanopeus sayi","",3,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","",3,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","",3,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","",3,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","",3,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","M",11,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","M",10,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","M",10,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","F",12,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","F",8,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","F",10,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","M",6,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","M",8,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","F",13,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","F",11,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","M",13,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","M",13,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","F",12,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","F",7,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","F",11,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","M",9,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","M",13,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","F",12,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","F",10,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","F",6,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","M",5,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","F",7,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","F",11,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","M",9,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","F",NA,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","F",9,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","F",7,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","M",6,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","M",8,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","F",8,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","M",11,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","F",6,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","F",12,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","M",7,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","F",7,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","M",19,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","F",14,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","M",16,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","M",15,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","M",18,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","F",15,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","M",17,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","M",15,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","F",14,NA,""
2008,"Shediac",16,"Dyspanopeus sayi","M",18,NA,""
2008,"Shediac",16,"Ulvaria subbifurcata","",110,11.4,""
2008,"Shediac",16,"Pholis gunnellus","",70,1.1,""
2008,"Shediac",16,"Pholis gunnellus","",130,8.1,""
2008,"Shediac",16,"Tautogolabrus adspersus","",50,1.5,""
2008,"Shediac",16,"Tautogolabrus adspersus","",80,6.8,""
2008,"Shediac",16,"Tautogolabrus adspersus","",70,3.5,""
2008,"Shediac",16,"Tautogolabrus adspersus","",100,14.8,""
2008,"Shediac",16,"Tautogolabrus adspersus","",80,7.4,""
2008,"Shediac",16,"Tautogolabrus adspersus","",80,6.8,""
2008,"Shediac",16,"Tautogolabrus adspersus","",60,2.4,""
2008,"Shediac",16,"Tautogolabrus adspersus","",60,3.1,""
2008,"Shediac",16,"Tautogolabrus adspersus","",70,3.6,""
2008,"Shediac",16,"Tautogolabrus adspersus","",80,7.3,""
2008,"Shediac",16,"Tautogolabrus adspersus","",90,9,""
2008,"Shediac",16,"Tautogolabrus adspersus","",70,4.3,""
2008,"Shediac",16,"Tautogolabrus adspersus","",100,10.9,""
2008,"Shediac",16,"Tautogolabrus adspersus","",40,0.5,""
2008,"Shediac",16,"Tautogolabrus adspersus","",110,14,""
2008,"Shediac",16,"Tautogolabrus adspersus","",60,1.9,""
2008,"Shediac",16,"Tautogolabrus adspersus","",70,3.2,""
2008,"Shediac",16,"Tautogolabrus adspersus","",60,2,""
2008,"Shediac",16,"Tautogolabrus adspersus","",80,5.6,""
2008,"Shediac",16,"Tautogolabrus adspersus","",70,4.2,""
2008,"Shediac",16,"Tautogolabrus adspersus","",90,7.6,""
2008,"Shediac",16,"Tautogolabrus adspersus","",130,30.9,""
